trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31092,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21683,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35754,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,57950,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18649,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28374,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Acapulco,110978,2023-03-02T06:16:22Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
#EnHoraBuenaMundo,http://twitter.com/search?q=%23EnHoraBuenaMundo,NA,%23EnHoraBuenaMundo,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70107,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49766,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,253152,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11852,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28591,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155269,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31092,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35680,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,57950,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21736,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18649,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28374,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
Descanse,http://twitter.com/search?q=Descanse,NA,Descanse,NA,Aguascalientes,111579,2023-03-02T06:16:23Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70242,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49766,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,253152,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11824,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28490,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155436,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31129,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35680,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,57950,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21736,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18696,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28374,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
Descanse,http://twitter.com/search?q=Descanse,NA,Descanse,NA,Chihuahua,115958,2023-03-02T06:16:24Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70242,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49989,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,253152,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Ciudad Juarez,116556,2023-03-02T06:16:25Z,2023-02-27T21:56:02Z
