trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Oscar,http://twitter.com/search?q=Oscar,NA,Oscar,437819,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
JIMIN ON THE BILLBOARD HOT 100,http://twitter.com/search?q=%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,NA,%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,28856,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Ecatepec,http://twitter.com/search?q=Ecatepec,NA,Ecatepec,63255,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#DíaInternacionalDeLaEducación,http://twitter.com/search?q=%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,NA,%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,10145,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Milan,http://twitter.com/search?q=Milan,NA,Milan,66419,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
CONGRATULATIONS JIMIN,http://twitter.com/search?q=%22CONGRATULATIONS+JIMIN%22,NA,%22CONGRATULATIONS+JIMIN%22,61992,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
García Luna,http://twitter.com/search?q=%22Garc%C3%ADa+Luna%22,NA,%22Garc%C3%ADa+Luna%22,136971,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Honesta,http://twitter.com/search?q=Honesta,NA,Honesta,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
BTR4 IS COMING,http://twitter.com/search?q=%22BTR4+IS+COMING%22,NA,%22BTR4+IS+COMING%22,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Panic,http://twitter.com/search?q=Panic,NA,Panic,102696,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Turning Red,http://twitter.com/search?q=%22Turning+Red%22,NA,%22Turning+Red%22,11156,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Mexiquenses,http://twitter.com/search?q=Mexiquenses,NA,Mexiquenses,19950,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Brendon,http://twitter.com/search?q=Brendon,NA,Brendon,48219,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
CELAC,http://twitter.com/search?q=CELAC,NA,CELAC,213462,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Top Gun,http://twitter.com/search?q=%22Top+Gun%22,NA,%22Top+Gun%22,43685,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
At The Disco,http://twitter.com/search?q=%22At+The+Disco%22,NA,%22At+The+Disco%22,57333,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Guillermo del Toro,http://twitter.com/search?q=%22Guillermo+del+Toro%22,NA,%22Guillermo+del+Toro%22,10636,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Medio Metro,http://twitter.com/search?q=%22Medio+Metro%22,NA,%22Medio+Metro%22,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pinocho,http://twitter.com/search?q=Pinocho,NA,Pinocho,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alfredo del Mazo,http://twitter.com/search?q=%22Alfredo+del+Mazo%22,NA,%22Alfredo+del+Mazo%22,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Betis,http://twitter.com/search?q=Betis,NA,Betis,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Elvis,http://twitter.com/search?q=Elvis,NA,Elvis,53229,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Bardo,http://twitter.com/search?q=Bardo,NA,Bardo,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Caborca,http://twitter.com/search?q=Caborca,NA,Caborca,18927,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Cienfuegos,http://twitter.com/search?q=Cienfuegos,NA,Cienfuegos,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
EEAAO,http://twitter.com/search?q=EEAAO,NA,EEAAO,16962,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Paul Mescal,http://twitter.com/search?q=%22Paul+Mescal%22,NA,%22Paul+Mescal%22,52431,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Ana de Armas,http://twitter.com/search?q=%22Ana+de+Armas%22,NA,%22Ana+de+Armas%22,29039,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Naciones Unidas,http://twitter.com/search?q=%22Naciones+Unidas%22,NA,%22Naciones+Unidas%22,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
The Batman,http://twitter.com/search?q=%22The+Batman%22,NA,%22The+Batman%22,34200,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Beltrán Leyva,http://twitter.com/search?q=%22Beltr%C3%A1n+Leyva%22,NA,%22Beltr%C3%A1n+Leyva%22,19771,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Brendan Fraser,http://twitter.com/search?q=%22Brendan+Fraser%22,NA,%22Brendan+Fraser%22,31099,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
El 24,http://twitter.com/search?q=%22El+24%22,NA,%22El+24%22,131317,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Thauvin,http://twitter.com/search?q=Thauvin,NA,Thauvin,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pinocchio,http://twitter.com/search?q=Pinocchio,NA,Pinocchio,15482,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alejandro González Iñárritu,http://twitter.com/search?q=%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Mejor Película,http://twitter.com/search?q=%22Mejor+Pel%C3%ADcula%22,NA,%22Mejor+Pel%C3%ADcula%22,26648,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Le Pupille,http://twitter.com/search?q=%22Le+Pupille%22,NA,%22Le+Pupille%22,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alfonso Cuarón,http://twitter.com/search?q=%22Alfonso+Cuar%C3%B3n%22,NA,%22Alfonso+Cuar%C3%B3n%22,NA,Ciudad Juarez,116556,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#SalarioRosaParaTuHogar,http://twitter.com/search?q=%23SalarioRosaParaTuHogar,NA,%23SalarioRosaParaTuHogar,52332,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#Playdoitmexico,http://twitter.com/search?q=%23Playdoitmexico,NA,%23Playdoitmexico,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#marcoreypicks,http://twitter.com/search?q=%23marcoreypicks,NA,%23marcoreypicks,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Clippers,http://twitter.com/search?q=Clippers,NA,Clippers,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Lazio,http://twitter.com/search?q=Lazio,NA,Lazio,24805,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Jackson Wang,http://twitter.com/search?q=%22Jackson+Wang%22,NA,%22Jackson+Wang%22,12007,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pioli,http://twitter.com/search?q=Pioli,NA,Pioli,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#VIBE76onHot100,http://twitter.com/search?q=%23VIBE76onHot100,NA,%23VIBE76onHot100,25853,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Lainez,http://twitter.com/search?q=Lainez,NA,Lainez,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Oscar,http://twitter.com/search?q=Oscar,NA,Oscar,437819,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
JIMIN ON THE BILLBOARD HOT 100,http://twitter.com/search?q=%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,NA,%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,28856,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
#DíaInternacionalDeLaEducación,http://twitter.com/search?q=%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,NA,%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,10145,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Ecatepec,http://twitter.com/search?q=Ecatepec,NA,Ecatepec,63255,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Milán,http://twitter.com/search?q=Mil%C3%A1n,NA,Mil%C3%A1n,66433,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
CONGRATULATIONS JIMIN,http://twitter.com/search?q=%22CONGRATULATIONS+JIMIN%22,NA,%22CONGRATULATIONS+JIMIN%22,59933,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
García Luna,http://twitter.com/search?q=%22Garc%C3%ADa+Luna%22,NA,%22Garc%C3%ADa+Luna%22,136971,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
BTR4 IS COMING,http://twitter.com/search?q=%22BTR4+IS+COMING%22,NA,%22BTR4+IS+COMING%22,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Honesta,http://twitter.com/search?q=Honesta,NA,Honesta,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Panic,http://twitter.com/search?q=Panic,NA,Panic,101629,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Turning Red,http://twitter.com/search?q=%22Turning+Red%22,NA,%22Turning+Red%22,11175,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Mexiquenses,http://twitter.com/search?q=Mexiquenses,NA,Mexiquenses,19950,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Brendon,http://twitter.com/search?q=Brendon,NA,Brendon,48219,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
CELAC,http://twitter.com/search?q=CELAC,NA,CELAC,198444,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Guillermo del Toro,http://twitter.com/search?q=%22Guillermo+del+Toro%22,NA,%22Guillermo+del+Toro%22,10610,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
At The Disco,http://twitter.com/search?q=%22At+The+Disco%22,NA,%22At+The+Disco%22,57130,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pinocho,http://twitter.com/search?q=Pinocho,NA,Pinocho,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Medio Metro,http://twitter.com/search?q=%22Medio+Metro%22,NA,%22Medio+Metro%22,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alfredo del Mazo,http://twitter.com/search?q=%22Alfredo+del+Mazo%22,NA,%22Alfredo+del+Mazo%22,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Betis,http://twitter.com/search?q=Betis,NA,Betis,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Top Gun,http://twitter.com/search?q=%22Top+Gun%22,NA,%22Top+Gun%22,43873,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Elvis,http://twitter.com/search?q=Elvis,NA,Elvis,53229,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Bardo,http://twitter.com/search?q=Bardo,NA,Bardo,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Caborca,http://twitter.com/search?q=Caborca,NA,Caborca,18927,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Cienfuegos,http://twitter.com/search?q=Cienfuegos,NA,Cienfuegos,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
EEAAO,http://twitter.com/search?q=EEAAO,NA,EEAAO,16962,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Paul Mescal,http://twitter.com/search?q=%22Paul+Mescal%22,NA,%22Paul+Mescal%22,52431,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Ana de Armas,http://twitter.com/search?q=%22Ana+de+Armas%22,NA,%22Ana+de+Armas%22,29039,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Naciones Unidas,http://twitter.com/search?q=%22Naciones+Unidas%22,NA,%22Naciones+Unidas%22,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
The Batman,http://twitter.com/search?q=%22The+Batman%22,NA,%22The+Batman%22,34200,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Brendan Fraser,http://twitter.com/search?q=%22Brendan+Fraser%22,NA,%22Brendan+Fraser%22,31099,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
El 24,http://twitter.com/search?q=%22El+24%22,NA,%22El+24%22,131317,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Thauvin,http://twitter.com/search?q=Thauvin,NA,Thauvin,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Pinocchio,http://twitter.com/search?q=Pinocchio,NA,Pinocchio,15482,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alejandro González Iñárritu,http://twitter.com/search?q=%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Beltrán Leyva,http://twitter.com/search?q=%22Beltr%C3%A1n+Leyva%22,NA,%22Beltr%C3%A1n+Leyva%22,21347,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Le Pupille,http://twitter.com/search?q=%22Le+Pupille%22,NA,%22Le+Pupille%22,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Alfonso Cuarón,http://twitter.com/search?q=%22Alfonso+Cuar%C3%B3n%22,NA,%22Alfonso+Cuar%C3%B3n%22,NA,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Renata,http://twitter.com/search?q=Renata,NA,Renata,11275,Culiacán,117994,2023-01-25T04:02:43Z,2023-01-22T17:25:10Z
Exelente,http://twitter.com/search?q=Exelente,NA,Exelente,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#SalarioRosaParaTuHogar,http://twitter.com/search?q=%23SalarioRosaParaTuHogar,NA,%23SalarioRosaParaTuHogar,52332,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#Playdoitmexico,http://twitter.com/search?q=%23Playdoitmexico,NA,%23Playdoitmexico,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#marcoreypicks,http://twitter.com/search?q=%23marcoreypicks,NA,%23marcoreypicks,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Clippers,http://twitter.com/search?q=Clippers,NA,Clippers,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Lazio,http://twitter.com/search?q=Lazio,NA,Lazio,24805,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Jackson Wang,http://twitter.com/search?q=%22Jackson+Wang%22,NA,%22Jackson+Wang%22,12007,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Pioli,http://twitter.com/search?q=Pioli,NA,Pioli,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#VIBE76onHot100,http://twitter.com/search?q=%23VIBE76onHot100,NA,%23VIBE76onHot100,25853,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Lainez,http://twitter.com/search?q=Lainez,NA,Lainez,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Oscar,http://twitter.com/search?q=Oscar,NA,Oscar,437819,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
JIMIN ON THE BILLBOARD HOT 100,http://twitter.com/search?q=%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,NA,%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,28856,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#DíaInternacionalDeLaEducación,http://twitter.com/search?q=%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,NA,%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,10116,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Ecatepec,http://twitter.com/search?q=Ecatepec,NA,Ecatepec,63255,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Milán,http://twitter.com/search?q=Mil%C3%A1n,NA,Mil%C3%A1n,69327,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
CONGRATULATIONS JIMIN,http://twitter.com/search?q=%22CONGRATULATIONS+JIMIN%22,NA,%22CONGRATULATIONS+JIMIN%22,59933,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
García Luna,http://twitter.com/search?q=%22Garc%C3%ADa+Luna%22,NA,%22Garc%C3%ADa+Luna%22,142873,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
BTR4 IS COMING,http://twitter.com/search?q=%22BTR4+IS+COMING%22,NA,%22BTR4+IS+COMING%22,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Honesta,http://twitter.com/search?q=Honesta,NA,Honesta,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Panic,http://twitter.com/search?q=Panic,NA,Panic,102696,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Turning Red,http://twitter.com/search?q=%22Turning+Red%22,NA,%22Turning+Red%22,11175,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Mexiquenses,http://twitter.com/search?q=Mexiquenses,NA,Mexiquenses,19950,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Brendon,http://twitter.com/search?q=Brendon,NA,Brendon,48219,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
CELAC,http://twitter.com/search?q=CELAC,NA,CELAC,198444,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Guillermo del Toro,http://twitter.com/search?q=%22Guillermo+del+Toro%22,NA,%22Guillermo+del+Toro%22,10610,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Top Gun,http://twitter.com/search?q=%22Top+Gun%22,NA,%22Top+Gun%22,43873,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
At The Disco,http://twitter.com/search?q=%22At+The+Disco%22,NA,%22At+The+Disco%22,57130,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Medio Metro,http://twitter.com/search?q=%22Medio+Metro%22,NA,%22Medio+Metro%22,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Pinocho,http://twitter.com/search?q=Pinocho,NA,Pinocho,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Alfredo del Mazo,http://twitter.com/search?q=%22Alfredo+del+Mazo%22,NA,%22Alfredo+del+Mazo%22,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Betis,http://twitter.com/search?q=Betis,NA,Betis,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Elvis,http://twitter.com/search?q=Elvis,NA,Elvis,53229,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Bardo,http://twitter.com/search?q=Bardo,NA,Bardo,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Caborca,http://twitter.com/search?q=Caborca,NA,Caborca,18927,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Cienfuegos,http://twitter.com/search?q=Cienfuegos,NA,Cienfuegos,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
EEAAO,http://twitter.com/search?q=EEAAO,NA,EEAAO,16962,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Paul Mescal,http://twitter.com/search?q=%22Paul+Mescal%22,NA,%22Paul+Mescal%22,52431,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Ana de Armas,http://twitter.com/search?q=%22Ana+de+Armas%22,NA,%22Ana+de+Armas%22,29039,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Naciones Unidas,http://twitter.com/search?q=%22Naciones+Unidas%22,NA,%22Naciones+Unidas%22,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
The Batman,http://twitter.com/search?q=%22The+Batman%22,NA,%22The+Batman%22,34200,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Brendan Fraser,http://twitter.com/search?q=%22Brendan+Fraser%22,NA,%22Brendan+Fraser%22,31099,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
El 24,http://twitter.com/search?q=%22El+24%22,NA,%22El+24%22,131317,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Thauvin,http://twitter.com/search?q=Thauvin,NA,Thauvin,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Pinocchio,http://twitter.com/search?q=Pinocchio,NA,Pinocchio,15482,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Alejandro González Iñárritu,http://twitter.com/search?q=%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,%22Alejandro+Gonz%C3%A1lez+I%C3%B1%C3%A1rritu%22,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Beltrán Leyva,http://twitter.com/search?q=%22Beltr%C3%A1n+Leyva%22,NA,%22Beltr%C3%A1n+Leyva%22,19771,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Le Pupille,http://twitter.com/search?q=%22Le+Pupille%22,NA,%22Le+Pupille%22,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Alfonso Cuarón,http://twitter.com/search?q=%22Alfonso+Cuar%C3%B3n%22,NA,%22Alfonso+Cuar%C3%B3n%22,NA,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Renata,http://twitter.com/search?q=Renata,NA,Renata,11275,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Mejor Película,http://twitter.com/search?q=%22Mejor+Pel%C3%ADcula%22,NA,%22Mejor+Pel%C3%ADcula%22,26648,Ecatepec de Morelos,118466,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#SalarioRosaParaTuHogar,http://twitter.com/search?q=%23SalarioRosaParaTuHogar,NA,%23SalarioRosaParaTuHogar,52332,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#Playdoitmexico,http://twitter.com/search?q=%23Playdoitmexico,NA,%23Playdoitmexico,NA,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#marcoreypicks,http://twitter.com/search?q=%23marcoreypicks,NA,%23marcoreypicks,NA,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Clippers,http://twitter.com/search?q=Clippers,NA,Clippers,NA,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Lazio,http://twitter.com/search?q=Lazio,NA,Lazio,24805,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Jackson Wang,http://twitter.com/search?q=%22Jackson+Wang%22,NA,%22Jackson+Wang%22,12221,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Pioli,http://twitter.com/search?q=Pioli,NA,Pioli,NA,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#VIBE76onHot100,http://twitter.com/search?q=%23VIBE76onHot100,NA,%23VIBE76onHot100,25853,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Lainez,http://twitter.com/search?q=Lainez,NA,Lainez,NA,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Oscar,http://twitter.com/search?q=Oscar,NA,Oscar,435784,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
JIMIN ON THE BILLBOARD HOT 100,http://twitter.com/search?q=%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,NA,%22JIMIN+ON+THE+BILLBOARD+HOT+100%22,29346,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
#DíaInternacionalDeLaEducación,http://twitter.com/search?q=%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,NA,%23D%C3%ADaInternacionalDeLaEducaci%C3%B3n,10116,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Ecatepec,http://twitter.com/search?q=Ecatepec,NA,Ecatepec,63255,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
Milán,http://twitter.com/search?q=Mil%C3%A1n,NA,Mil%C3%A1n,69327,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
CONGRATULATIONS JIMIN,http://twitter.com/search?q=%22CONGRATULATIONS+JIMIN%22,NA,%22CONGRATULATIONS+JIMIN%22,59933,Guadalajara,124162,2023-01-25T04:02:44Z,2023-01-22T17:25:10Z
